,player_id,Full Name,team_name,year,Points,Rebounds,Assists,Steals,Blocks,FGA,FG%,3PA,3P%,FTA,FT%,Def. Rebounds,Off. Rebounds,Fouls,Turnovers
1563,1040,Yuta Watanabe,Brooklyn Nets,2022,-0.39135987829707525,-0.1324706835655267,-0.7179271730440054,-0.09472415847790946,0.2310822769200785,-1.0572650989422314,0.32833858878032474,0.10761983784856995,1.0532351294890614,-0.4529934812965433,-0.4998569799689939,-0.5951174588048874,-0.2646818983324347,-0.4525269650987046,-0.9883756712916342
1564,2848,Day'Ron Sharpe,Brooklyn Nets,2022,-0.04564246883488633,1.4267985104651162,-0.2119811777301476,-0.13019586809919628,0.9748805969170287,-1.284536266727067,1.0095717910919635,-1.1312852695207034,1.9277407619670421,-0.19357290933629148,-0.8327341088293728,-0.43404155725593685,0.9342136768793827,0.1275185353091127,-0.14545804015731262
1566,374,Markieff Morris,Brooklyn Nets,2022,-0.4600377992538008,0.4342392496008796,0.05737844905295266,-0.02852617398607063,0.20881865005432282,-1.521190221123646,-0.783818397933585,-0.021966321166071064,0.7295061218721954,-1.114325597774767,1.777022581435998,-0.7676474427815413,-0.3120856029202747,-0.6571105177126008,-0.6930681057780212
1569,394,Nerlens Noel,Brooklyn Nets,2022,-4.066832051576797,0.44782914319348466,-0.27821927454712986,1.1723555963617276,0.38925181371916734,-2.247284627994312,-3.7296018920165714,-5.178311284786985,-2.8328130784097802,-0.632965620982611,-1.941880702192155,-0.5118713027409013,0.3231168815672115,0.6171479088346431,0.5157795753230799
1572,2566,LaMelo Ball,Charlotte Hornets,2022,1.0706447621715567,0.19357864051712548,1.502545734223855,0.2762877526047489,-0.3122360796814487,1.7574954633576705,-0.6825918715335382,0.90793131986311,0.4486130674374289,0.6987714998096639,0.5577100294267667,1.0276450771210488,0.45709406174997225,1.2869153151448576,1.3083424621325666
1573,458,Terry Rozier,Charlotte Hornets,2022,0.8422642685891873,-0.6199750749813868,0.7621397986748093,0.20974958227736354,-0.3712620710554429,1.6528045372895943,-0.6270895826353714,0.7590786234017968,0.018805806172376396,0.7233362910981224,0.3570776913234302,0.28773678764873695,0.13946496480957146,0.20073211044453654,0.7682886979909621
1574,407,Kelly Oubre Jr.,Charlotte Hornets,2022,0.9524980176216221,-0.034077855998318016,-1.2541310076712877,0.5384628686403732,-0.06090648979573607,1.478966371718921,-0.4268044706160884,0.692498341883834,-0.052312605269335045,0.9001305663848513,-0.010911689539076298,0.5259541558846293,0.5866272369219744,1.0709155609094316,0.2847433199092158
1575,1897,P.J. Washington,Charlotte Hornets,2022,0.3475616912969238,-0.1515648856605046,-0.20058923021761596,-0.04760180044594701,0.6207225734185509,1.0586056083669406,-0.267511728831037,0.5946270372734436,0.20556221145689133,0.4105339739845925,-0.23204011201829253,0.5551388759097942,0.3231168815672115,0.8633484572691325,0.41140893412724533
1576,227,Gordon Hayward,Charlotte Hornets,2022,0.26940857367089843,-0.3317830996286494,0.621016012881474,-0.10193526704135819,-0.3344917918994823,0.8112169533366246,0.12330948259638891,0.2762464743966597,0.0036835848147433866,0.6466609633160557,0.37366285176499586,0.4433993827286336,-0.03800929086476699,-0.38950121331155213,0.6941462784199462
1577,426,Mason Plumlee,Charlotte Hornets,2022,0.9531999474104413,2.0138322945311673,1.1506141850706393,0.1424291783809841,0.5972081260939993,-0.05209685225217608,2.549041662900636,-5.178311284786985,-2.8328130784097802,0.9439423631667188,-1.1574245408018415,1.3193964190487906,1.3711141928410762,1.0285338410315732,0.4310547885253306
1578,1880,Jalen McDaniels,Charlotte Hornets,2022,-0.07910234884690473,0.1853046375601551,-0.1835454703549027,0.550609419671703,0.27383842768545247,0.332260195429067,-0.22246219670180112,0.3392190036644636,-0.024400540563717387,0.20613093227532955,0.6327446480119517,0.6080264778014709,0.11351966905044118,0.9914668051925771,0.3431524719772756
1579,1006,Svi Mykhailiuk,Charlotte Hornets,2022,0.2808814252313559,-0.7746265045277545,0.5157747412413063,0.16320408543245757,-0.2047049693531164,0.2623516972299786,-0.30210803217381754,0.4766014251442091,0.6974852751280881,0.17572938393267204,-0.6293266020881004,-0.8366488415185188,0.11766813273873497,-0.7636540952695664,0.1386766443494398
1580,3506,Mark Williams,Charlotte Hornets,2022,0.2778752791434165,1.4692398354588858,-1.9630888336434635,0.21181367479815144,0.9387726740735086,-0.3855029646228193,2.152454735919841,-5.178311284786985,-2.8328130784097802,0.36541559500596155,-0.5233299651381176,0.919854632654856,0.9935796268820466,0.48865493752285416,-0.08798430615642619
1581,876,Dennis Smith Jr.,Charlotte Hornets,2022,-0.43998178622880046,-0.563203901619034,1.1509282363824844,0.8496169828637136,0.22266069018948312,0.24102851994796096,-0.6705536068885887,0.043527282498076046,-0.9457466912333824,0.251519875182032,-0.18768104010340364,-0.09789879831848916,-0.2792879478028717,0.5535728471822332,0.419396077050167
1582,2639,Nick Richards,Charlotte Hornets,2022,0.12956796120922878,1.3427535590173942,-1.4375312976007768,-1.5323801412133617,0.9951122481114604,-0.7199981895808493,2.0517862379097624,-2.5269228923864797,5.894868962281062,0.5469119517744669,-0.09258999831148815,0.6481318923849415,1.0323846513732078,0.6472348751903513,-0.11338002334496444
1583,2614,Theo Maledon,Charlotte Hornets,2022,-0.4105049672079658,-0.23295411781208056,1.0736821874716087,0.5415139966539035,0.06265026042165792,-0.4048113340379791,-0.7946161381372567,0.06936520418465622,-0.260443634837743,0.1249101332885202,0.6714026863033044,-0.17048097725627237,-0.6720594567615423,-0.40878946241679043,0.29060941316063943
1584,2793,James Bouknight,Charlotte Hornets,2022,-0.24363093055317378,-0.283607355720155,-0.08488251696787362,-0.07305822145091731,-0.17572882771458698,-0.43403927675125953,-1.345133048003179,0.27721212935207146,-0.19048732297126889,-0.40339926615487465,-0.7022462743161038,-0.6085790307483888,-0.9342798129462975,-0.3323782834149621,-0.07587505148046511
1585,3469,Bryce McGowens,Charlotte Hornets,2022,-0.6447468573695475,-0.5979951356490517,-0.3059262681436815,-0.5491095001035359,-0.33531374363112265,-0.8802423987276705,-0.8637739417299677,-0.044363846370275725,0.0036835848147433866,0.15235651320877006,-0.08242906037807965,-0.880883250912548,-0.40074461241141507,-0.9686790215049832,-0.08293254126466032
1586,1879,Cody Martin,Charlotte Hornets,2022,-1.0664498809951641,0.15049510872333893,-0.0541768633074913,0.03840778272805148,-0.3523381332622588,-0.6056366843683919,-0.9531162998923792,0.029121190682996123,-0.9625954982617432,-0.30088858934730134,-1.4106088045309906,-0.2988624882570834,0.43917308517152803,0.1673306902157374,-1.3100105954841286
1587,2645,Xavier Sneed,Charlotte Hornets,2022,-0.3534337862893285,-0.8231101073642597,0.3003715116906835,-12.243339442180478,0.3179422382151134,-1.8594249375257403,0.43512649616971727,-0.12213770781258179,1.5310279419356407,-0.30088858934730134,1.777022581435998,-1.2616066996279218,-7.682706954467025,0.05022896625777799,-0.3109514060268776
1589,2823,Kai Jones,Charlotte Hornets,2022,-0.8505886711378748,0.5651727199166318,-1.6366479074379083,0.09197785700581433,0.9407307314885435,-1.785449005457575,1.163953964102318,-0.8001725086187949,-0.9954063330011825,-0.7681610107624692,-0.22546380205608527,-0.6194528708269006,0.13389019177041162,-0.3712265686576817,-0.42169904545737463
1591,308,Zach LaVine,Chicago Bulls,2022,1.1723793020153994,-0.49167363801719133,0.4579425530192254,-0.19073564105522445,-0.42039370498020073,1.5829088091968841,0.22121487036140794,0.6916140859319964,0.39501905872184245,1.1204718186796911,0.631467552104113,0.5786296024843878,-0.20550649313936634,0.37476656165269767,0.9640334289184274
1592,136,DeMar DeRozan,Chicago Bulls,2022,1.117420037400922,-0.4487427529654004,0.733171121912532,0.07055359692173123,0.04780075343550332,1.537291761403685,0.4863703577693264,0.004331958068340197,-0.06403118963889266,1.3006057466077043,0.8074761015329404,0.6606454151445506,-0.30246360647904597,0.7737448239352629,0.7314470098628758
1593,534,Nikola Vucevic,Chicago Bulls,2022,0.5363246074286467,1.2674345792245045,0.18503410630546324,-0.37724463541055714,0.31007324177585593,1.1276937781845866,0.6858637731698307,0.4180358446878346,0.1673276230776967,0.22686774060389178,0.5683790142568471,1.9063569698566343,0.8831583462067519,0.5033251799238914,0.5231488464306048
1594,2664,Patrick Williams,Chicago Bulls,2022,-0.3391313246566521,-0.29529568950005225,-0.976148340876758,0.12500330775068946,0.5622116932514396,0.2133404674659665,-0.05236338741856107,0.3014530124105453,0.7882464916640798,-0.11812725514425,0.714478786113668,0.12221795246312198,0.2807122387169744,0.10313498201076894,0.1980114070990153
1595,1900,Coby White,Chicago Bulls,2022,-0.00225440792754197,-0.5437715323694116,0.4949017220489715,0.1126062861942151,-0.7651880705746131,0.1623626584282263,-0.222462196701802,0.46916418535509813,0.4742573244730742,-0.36824310205558786,0.8207331656459032,-0.06613307025878154,-1.0309150110626486,-0.009947541180235234,0.00042565662538926176
1596,2802,Ayo Dosunmu,Chicago Bulls,2022,-0.545714550188711,-0.8213845073898556,0.20682645821775617,0.027380475689859816,-0.02247387082494327,-0.07885243295875906,0.33666093883081183,0.10649534754569238,-0.12263812893209762,-0.30088858934730134,0.3257432512396463,-0.40831203423568874,-0.19838809940933197,0.5293927392837686,0.181951408024853
1598,147,Andre Drummond,Chicago Bulls,2022,0.29588511946760504,2.1223240044536844,-1.149546515099797,0.7837538626391872,0.6263710969843204,-1.0174613883274388,1.773789192372452,-1.9828556877623313,-2.8328130784097802,0.19231847592089224,-1.7057598587871927,0.789425900351471,0.9504002512620668,-0.011941092867520084,0.07322002408380245
1599,631,Alex Caruso,Chicago Bulls,2022,-1.2047605171308338,-0.5123240304986004,0.5250828602933446,1.0242687611697436,0.5667664812806236,-0.8688068268150911,-0.07693027286958078,0.11666358911403864,0.37983061755003894,-0.25473417672685156,0.3505939247019122,-0.2959752449903311,-0.06790680959929775,0.7243401108470205,0.11382706055659708
1600,53,Patrick Beverley,Chicago Bulls,2022,-1.687587488537368,0.0712917564883263,0.5414486891523239,0.31358822575726963,0.4574555510578204,-0.5424221935049575,-1.1266466494001408,0.34782477569455894,-0.25417974820566774,-0.6858211744904937,-1.6939538166169446,0.5085197817659887,0.2070622298151267,1.084842650550526,-0.2549753011488437
1601,2404,Javonte Green,Chicago Bulls,2022,-0.43591193955629515,0.19519406536979575,-0.829533515800734,0.7229828054904088,0.7948893667464593,-1.3377891220819949,1.2449347938726056,-0.288205030928473,0.4088973938468185,-0.021658011892349168,-0.7022462743161048,-0.5884551046707431,0.1754547216153624,-0.09581005249547826,-0.4997068533257544
1602,283,Derrick Jones Jr.,Chicago Bulls,2022,-0.3567155637680705,0.07683632547248799,-1.1669140855004412,0.14653299769863076,0.7571565936794443,-1.2821162312497307,0.43512649616971727,-0.23417707555175182,0.11277961032337891,-0.10336940016598152,-0.1709743766549393,-1.0534450217350135,0.2402808358340912,-0.5309499611969425,-1.0181220155233222
1606,840,Donovan Mitchell,Cleveland Cavaliers,2022,1.4249858322773807,-0.5836246595863732,0.5922154060980644,0.47622455114848244,-0.07570728107191078,1.8090040766382258,0.19453461717090953,0.8380602566264501,0.4785721664405683,1.0631622649822903,0.7365004191773442,0.3333058669126546,0.23550546131463762,0.7477029303928657,1.0252124336251056
1607,1860,Darius Garland,Cleveland Cavaliers,2022,0.8676502551583412,-1.4572262142874708,1.335760327957464,0.2826968555960892,-0.7864435834635827,1.403528392395804,-0.05575340070087493,0.6055853300786004,0.7331247305406541,0.9647749425419678,0.7481617306339717,-0.328781878917885,-0.5214930727880095,0.5276457059328394,1.1007833007450174
1608,2835,Evan Mobley,Cleveland Cavaliers,2022,0.22400068817434823,0.8559607104615989,-0.07125666051734439,-0.3752444369258897,0.7879363792123356,0.8463338104303,1.0498002643056443,-0.2281095076002028,-0.9686479823398919,0.7712388423254163,-0.6623866464101218,1.4058847982316076,1.0857568211272282,0.9409340086940298,0.6410116837029648
1609,727,Jarrett Allen,Cleveland Cavaliers,2022,0.03914016217199637,1.047914173248252,-0.7097724775242779,-0.2632578296287699,0.6874413733056888,0.3802738282208367,2.209225295971126,-1.3802437791606728,-1.9600448743406962,0.6283213058453003,-0.2544488157881904,1.3429318027695865,1.3429660045836511,0.5304250741901753,0.2704622392615232
1610,317,Caris LeVert,Cleveland Cavaliers,2022,-0.05352615996450829,-0.4662327212668679,0.5593509017312772,0.08727759618060177,-0.13325790005814292,0.5829301963990414,-0.42627384747378033,0.4621201456390355,0.5612854929699914,0.4307211597237588,-0.3425596009427412,0.20730178889997597,0.03944264957635184,0.5702682366328764,0.42830803569410825
1611,854,Cedi Osman,Cleveland Cavaliers,2022,0.06568139677977401,-0.6232009067820609,-0.2121066934189843,-0.32488299275721133,-0.36147485567521875,-0.1282544023260315,-0.22897884140593433,0.39994894151426225,0.37434718955492663,-0.009758830604810718,-0.5115332854120965,-0.5021740590254253,-0.675092403190975,-0.08474947582667759,-0.3896193649492315
1612,326,Kevin Love,Cleveland Cavaliers,2022,0.053449870081152095,1.3393330803022057,0.13175845974010855,-1.6091152426878457,-0.26038264977853337,-0.08189926131127559,-0.9458097588604724,0.48460947715650565,0.25544364368082556,0.05093918543284527,0.9505996295186314,1.187919915788727,0.3440606894128484,-0.14446978535796748,0.1282942149517198
1613,2630,Isaac Okoro,Cleveland Cavaliers,2022,-0.7223018709528858,-0.6908982042195865,-0.6875686587805759,0.20046183018479605,0.24009010779344855,-0.779131674211405,0.3522738094020853,0.09607507560859378,0.2977685231423696,-0.057718774073273,0.07110364399189022,-0.7561298627561591,-0.013327818321513219,0.3850385103795401,-0.598889637987021
1614,2647,Lamar Stevens,Cleveland Cavaliers,2022,-0.7797137766067267,0.23510751819352899,-1.539120005863802,-0.29994709073091275,0.17728241976110476,-0.8257123542016626,-0.21112446061780893,-0.12213770781258179,-0.014499086103362122,-0.36751216506263085,-0.36607422607853074,-0.13609627409104566,0.09100935155755709,-0.6376134402365593,-0.9065991672512986
1615,2623,Sam Merrill,Cleveland Cavaliers,2022,0.09553615231522043,-0.0972091736910402,0.027199606747610294,1.1570475821813984,-5.467109052115646,-0.8768038208102438,-0.7007085187901798,0.33817678171676585,-0.40845695599565746,-1.0513028998709966,1.777022581435998,-0.6799410364516313,-7.682706954467025,-2.059118883957148,-9.549967852574216
1616,459,Ricky Rubio,Cleveland Cavaliers,2022,-0.7765261310913087,-0.40829964576082767,1.2642054314376083,0.6343325655868349,-0.13697236062862383,-0.664287086859472,-1.5541711417628399,0.097501921197002,-0.5976749948182235,-0.3239611196381291,0.2894612679847367,-0.6750252152685754,-0.707243742699952,-0.1818769133893645,-0.01310835651196555
1617,203,Danny Green,Cleveland Cavaliers,2022,-0.6395262493430242,-0.9606372026127724,-1.575103293910303,0.4282238624477786,0.3743484650780047,-1.2336747639265109,-0.0007171723614053845,0.1965618941081338,0.8698399085499707,-2.3353844614835646,1.777022581435998,-1.4898717212446295,-0.6316361217859103,-0.36618020853033945,-0.3109514060268776
1618,2392,Dean Wade,Cleveland Cavaliers,2022,-1.3316893175158646,0.06699095301553953,-1.0432588901365485,0.10153854011297483,0.39068921585351013,-1.1000968800286122,-0.687946327610855,0.20275995861675936,0.23551263902059388,-0.8002810474404738,-0.60307552008602,0.07605814092651637,-0.40074461241141507,0.24803967118267334,-1.0436378992558737
1619,390,Raul Neto,Cleveland Cavaliers,2022,-0.6638095344551697,-1.0889660989532595,0.8884891936603587,0.19176643200676768,-0.3165628091633005,-2.065890475546268,0.6039668362313221,-0.4146164146455082,-0.39718088100768484,-0.5699356451006229,0.9505996295186314,-2.1415403221433587,-1.0754780302463696,-1.0135228212045737,-0.6901144924967739
1624,963,Luka Doncic,Dallas Mavericks,2022,1.7654318652626286,0.6832006098138005,1.388961597534112,0.3563966320309921,0.05156703272223967,1.9171590116487591,0.38770205282598175,0.7708256328240195,0.15169926452516588,1.6262386494958017,-0.14137421328861166,1.6598157170512982,0.14871085042315696,0.765016783361023,1.3061511148678961
1625,261,Kyrie Irving,Dallas Mavericks,2022,1.224760053832224,-0.4047851621943403,0.8950957155888101,0.17160619322175322,0.13568773718482904,1.6841248617445033,0.5652742583005393,0.7170435400059126,0.587494748347442,0.9666611524273091,1.3813945725393872,0.5737804848285362,0.36552173133123966,0.976442551589853,0.6238319659888928
1626,142,Spencer Dinwiddie,Dallas Mavericks,2022,0.5189977545803381,-1.0902557916436044,0.8592976851811465,-0.3848126990837652,-0.23847789907492783,1.0188520408656196,-0.12297111204544937,0.6434885880555593,0.699210738643991,0.8150194128891451,0.44755957182980055,-0.023142405265495578,-0.568411123336134,0.6224525082402035,0.5351330093865629
1627,560,Christian Wood,Dallas Mavericks,2022,1.0011878216814467,0.99307228437648,-0.28209813817968155,-0.6777366617132468,0.7631839924962324,0.7897856789749046,0.621970617616305,0.41472580334160775,0.45179844228032146,0.8733669644483436,0.08300258035271024,1.2485769266557407,0.5501485067003249,0.7706785968248628,0.5988919461009982
1628,215,Tim Hardaway Jr.,Dallas Mavericks,2022,0.3125031439850975,-0.6154864552018815,-0.48478338014772515,-0.3090498653399561,-0.5357674174079863,0.8569202275144858,-0.7965906953777028,0.7411036937217866,0.5313116354565081,0.3897867441415143,0.06407319018909206,0.2574213061668512,-0.735513080100825,-0.018356590970161218,-0.18739051440665674
1629,175,Dorian Finney-Smith,Dallas Mavericks,2022,-0.8630678534642121,-0.2086515792500617,-0.8855196775829084,0.032741705926408404,0.12741486002782992,0.10717649834309198,-0.6127729047287677,0.5538003757092498,0.2641063553837444,-0.30088858934730134,-0.08242906037807858,0.1481673202409622,0.7714327678876997,0.3133707916737076,-0.12219135800906757
1630,2593,Josh Green,Dallas Mavericks,2022,-0.34801998635490167,-0.5908273554691101,-0.3372887880424824,-0.06961913731435566,-0.8859564574571297,-0.23458583204000658,0.8930285702634971,0.2091564243744116,0.6789169734658245,0.06681858493691022,-0.28024306482638495,-0.42143125020987887,0.2474934634081361,0.8304002846742718,0.17565744272078107
1631,3407,Jaden Hardy,Dallas Mavericks,2022,0.8287888662570692,-0.478198517291018,0.12010591863516039,-0.23810135551820785,-0.16427915248181502,-0.08533333898426604,-0.33403505299982267,0.28439856152303933,0.6918277457153676,0.10719511667175208,0.4589302783779187,-0.8430939946497092,-0.9572056198568897,-0.4856469930034936,-0.05717178739887874
1632,538,Kemba Walker,Dallas Mavericks,2022,0.43478894109056127,-0.7055614425015377,0.6416019734445102,-0.96476493622148,0.05510399880956996,-0.2437103293207332,-0.551256543137562,0.2614342631566591,-0.6508925682370698,0.39308944440024646,0.36029752100622614,-1.0309776083355715,-0.6316361217859103,-0.6571105177126008,-0.852648629432952
1633,82,Reggie Bullock,Dallas Mavericks,2022,-1.2725179485628337,-0.5728369542751238,-0.8918150500545593,-0.3082741569098003,-0.5464825406297732,-0.33027819168547995,-0.707958529523965,0.520259016087515,0.486783869057014,-0.9116779560481256,-0.4342172088293901,0.2468045955885043,-0.45120240695422137,0.4358105561438146,-0.8135794063895694
1634,433,Dwight Powell,Dallas Mavericks,2022,-0.40139403445294985,0.492766936730334,-0.8394610898946516,0.1770039859679832,0.2166794585029027,-1.2550813313607703,3.338050558567223,-1.76547294398103,-2.8328130784097802,0.34880473204588064,-0.7022462743161048,-0.3809617310039946,0.9023859801372378,0.9409340086940298,-0.17497782975877965
1635,817,Maxi Kleber,Dallas Mavericks,2022,-1.2758938835976177,-0.21867987396141125,-0.5977387907763966,-1.062220116924705,0.6013772043747841,-0.8118363532904284,-0.11934917681366489,0.2470279302780142,0.20629048933078,-0.27904668406140126,-0.37602668803293265,0.046282974175906016,0.14084559189442397,0.5864755897965925,-0.3393175687542887
1636,52,Davis Bertans,Dallas Mavericks,2022,0.03381884765051827,-0.7582494588622748,-0.9845599531709036,-0.3317515329901287,0.15860199116550958,-1.2472016136499653,-0.4238487338937047,0.26517661739564846,0.5716019020015412,-1.2006022228437658,0.7853150391351553,-1.6900666739115915,-0.9839408623266557,-0.7301032172239027,-1.5701281351198721
1639,243,Justin Holiday,Dallas Mavericks,2022,-0.9768439394342641,-0.7369111537101006,-0.631866909993262,0.6711408028562085,0.5696364764108498,-0.8811987676763537,-1.2254930510184867,0.2614342631566591,-0.339189638212397,-0.9650221814224239,-1.0121548812851158,-0.85678654747196,-1.23386721304033,0.01869824048030978,-0.621643428837526
1640,2865,McKinley Wright IV,Dallas Mavericks,2022,-0.5414703397432273,-0.35782108346037,0.9726976845102862,-0.30323239715406347,0.07432589454549932,-1.2745752634844238,0.05265144011179278,-0.33531997668170593,-0.027486708187724262,-0.6184699866087588,-0.5717584398028357,-1.1304247048913387,-0.663237653801793,-1.3563031744877816,-0.4145673040987542
1642,850,Frank Ntilikina,Dallas Mavericks,2022,-1.4244365194764554,-0.8648573372776761,0.17101566122494197,-0.12080802771912044,-0.06756318089552518,-1.6571647167395207,-1.2686260262701283,-0.14891044402681153,-0.6183265904732981,-0.5905217191050629,-0.7022462743161048,-1.3668188450560246,-1.3315723610712393,-0.4136067152500643,-0.5130081935938463
1645,279,Nikola Jokic,Denver Nuggets,2022,1.319554348203697,1.3801202152839347,1.7230748892064927,0.2485817124882014,0.3396690921367165,1.3817946538661112,1.7837328335698739,0.15232310631927648,0.7358391337838088,1.1967970247268789,0.407606931868953,1.9821968564267585,1.1707141642278693,0.9267928005016923,1.3021009398367778
1646,383,Jamal Murray,Denver Nuggets,2022,0.9291972053333416,-0.47372295404622594,1.1310189385012341,0.17066654748141652,-0.3741420041651343,1.4797901596415142,-0.06860185126425523,0.6753046384253057,0.6372291787323615,0.7238179613734593,0.7252115517229836,0.4309770445462258,0.06280391662685461,-0.013725271860774923,0.84660918533224
1647,1014,Michael Porter Jr.,Denver Nuggets,2022,0.6480683426388568,0.40974575174871736,-1.1133225422311026,-0.5393264197503155,0.1588660917805658,0.9816506463594526,0.09632128476160272,0.6978055866075528,0.6582597378665566,0.18826549166913997,0.27947763500855066,0.9844517037764418,0.3440606894128484,0.2769886681245075,-0.07824513261938576
1648,195,Aaron Gordon,Denver Nuggets,2022,0.4140881764813134,0.40208403370638085,0.12042622584352115,-0.27183815382773235,0.3843237820091868,0.6942228708990549,1.1147265260411199,0.14405282415632473,0.2756764155349023,0.9037026822400084,-1.0776969104352234,0.5983720310530141,1.0914103340822772,0.43284047394503394,0.29060941316063943
1649,2816,Bones Hyland,Denver Nuggets,2022,1.0706783536036428,-0.6943804755983838,0.9422222763299709,0.31083743814423304,0.18227484165413296,0.6072314096110186,-0.8315650873339469,0.5833030412864503,0.46270171703779917,0.24709250283750905,0.7792680419260051,-0.6715231656849207,-0.9239975064409052,-0.16187048986738792,0.47042736398822904
1650,944,Bruce Brown,Denver Nuggets,2022,0.000262293107371142,-0.22019130670875484,0.3629352618894835,0.38148128023731037,0.3332014782023868,0.39962226482757873,0.2920633072625551,0.2612464444413608,0.22608512877768563,0.27497984594161823,0.15690629945937695,0.28696966915937966,0.10717583924627694,0.664434852962657,0.37870729190269187
1651,89,Kentavious Caldwell-Pope,Denver Nuggets,2022,-0.4563608943423687,-1.1017292929746467,-0.2719309146637022,0.5972048863346792,0.13526308540748017,0.22023444066970674,-0.05268174073371518,0.4293041423081679,0.7771770600754826,0.1174978220069631,0.47540643216614437,-0.2659705575810438,-0.26136896629609613,0.32360792407586786,0.03945822081899552
1652,207,Jeff Green,Denver Nuggets,2022,-0.31027179488022844,-0.5398125910825368,-0.551875271252831,-0.7778891949251396,0.1741906974470362,-0.609452726029459,0.21087189065199483,-0.04505612446767092,-0.25417974820566774,0.17572938393267204,0.026950447963926843,-0.7490485394900004,-0.15188217333293236,0.17926192368692181,-0.3479303221950626
1653,264,Reggie Jackson,Denver Nuggets,2022,-1.3436400013764507,-2.053922734069428,0.11888924520553563,-0.6463277704343258,-1.280936681347597,-0.3642287042439255,-1.0065102535870742,0.27325046108574846,-0.3391896382123964,-0.7973084368666503,0.5373881535599465,-1.290876188849066,-1.4081767401565068,-1.052544823392313,-0.11178598738992489
1654,2627,Zeke Nnaji,Denver Nuggets,2022,-0.1767290215686708,0.2712087116808794,-1.7933014991706244,-0.2174449192895241,0.579914653355488,-1.2702243462850467,1.18477760604325,-0.24254497104119216,-0.5225443029327925,-0.23202239960354,-0.8621991037194655,-1.1797863651130263,0.4372649928376901,0.15130917685377138,-0.6108029659294422
1655,286,DeAndre Jordan,Denver Nuggets,2022,-0.45054938040997217,1.3462470791894012,-0.5389979129316993,-0.4841970034747089,0.739753280996831,-1.6974379628611111,3.7174971749945054,-2.3108133082921447,5.894868962281062,-0.17736046445490836,-2.239392964882408,0.41750694211185985,0.48828998899651943,-0.00959231346516378,0.14304522000196973
1656,1312,Vlatko Cancar,Denver Nuggets,2022,-0.5098944537237426,-0.20968758506733864,0.09256744479890255,-0.21335562346705528,0.13000835867485785,-1.2405290859890572,0.004292524978032837,-0.017364221359971704,0.32088715478102814,-0.6782960989506177,1.232792832612366,-0.8224624192130741,-0.5427594797333911,-0.5472329959722292,-0.5964687896228827
1657,3420,Christian Braun,Denver Nuggets,2022,-0.7662517991310455,-0.10518522994637224,-0.783642021756281,0.31513703950868543,0.093973492539154,-1.266751436787903,0.43512649616971727,-0.27771594032422287,0.13130535050409073,-0.4114854716584152,-1.0905654926869155,-0.7860041128505012,-0.07626336338594843,-0.43445980493815106,-0.786689096797535
1658,753,Thomas Bryant,Denver Nuggets,2022,-0.036380109762708,1.0674691730888894,-3.110664871328232,-1.4258758969413774,0.6414269296690646,-1.2358035964971668,0.2513884790438527,-0.728158395122028,1.0461567174528148,-0.34517070175412157,-0.289034798357421,-0.3906590100879404,0.3231168815672115,-0.5117479448468714,-0.6776164465328057
1663,60,Bojan Bogdanovic,Detroit Pistons,2022,1.1146158083226647,-0.5971253729382073,-0.07380994768042144,-0.6229671049221664,-0.7153229503748882,1.2471510983889307,0.28621736537758574,0.605283483533356,0.752212122440566,1.0392591745035828,0.9178700076605183,0.222600400148424,-0.10623432783184494,0.2280483251900529,0.8439058027774011
1664,2801,Cade Cunningham,Detroit Pistons,2022,0.8477106331895492,0.22758481216216733,1.093538424912908,-0.18323216160590133,0.20654011349072043,1.635157372018139,-0.6246481383241155,0.5195963757296438,-0.4005082473975783,0.7444690989545699,0.5662168611849718,1.0021206835286847,0.3231168815672115,0.9997643843256626,1.2072466369137758
1665,3451,Jaden Ivey,Detroit Pistons,2022,0.5386830851656338,-0.4886610889914803,0.9919444320278687,-0.10888592908711797,-0.35403030677551467,1.0438198977650104,-0.6134699189636569,0.48168630462183043,0.15953504982707914,0.9857484307969089,-0.10332177545464111,0.08381919166581024,0.31129187826491933,1.2823964375835932,1.1920676086320596
1666,2569,Saddiq Bey,Detroit Pistons,2022,0.49943501946292285,-0.02507739275526182,-0.594557125748331,0.1952431162807069,-0.30202657162117125,0.8191386035884135,-0.7690083178775541,0.5737341977257272,0.17570530421743819,0.8384973258821321,0.7449824357401471,0.3895744465775356,0.43288257146312065,-0.061135463621813546,0.02596565870696573
1667,84,Alec Burks,Detroit Pistons,2022,0.7722897949158185,-0.27884650646537135,0.26056419794273417,0.21189774023189328,-0.3787947608722136,0.3670954415677011,-0.3678766897877707,0.4768330569404708,0.7824192313324513,0.7676678242898677,0.3923245502978554,-0.018154312120487064,-0.5349849236219151,0.234534626946613,0.12005474133781649
1669,931,Marvin Bagley III,Detroit Pistons,2022,0.4782849923490564,0.9250218944723827,-1.217321021729434,-0.535259558619251,0.5615011827537952,0.3853926726425274,0.7949066972434001,-0.09767836085179067,-0.32029855154423476,0.47267338272492015,-0.08242906037807965,0.65896710575157,1.023327733650986,0.24170320329490616,0.08107846963414586
